PERIMETER,MUNIG_,MUNIG_ID,ADM1CODE,ADM2CODE,ADM1NAME,ADM2NAME,DIRTFL_PC,ROOM1_PC,WATER_PC,PLUMB_PC,ELECT_PC,PHONE_PC,MEANILIT15,MEANSELE15,MEANCELE15,MEANSSEC15,MEANCSEC15,ACCESO,RURPER,FGT_0RUR00,FGT_0RUR02,MEANY2000,MEANY2002,POPDENS,FOODEXP
0.99600,1593.00000,1130.00000,21,051,Puebla,Chietla,0.53528,0.15819,0.37735,0.25592,0.81146,0.02484,0.60843,0.86506,0.50723,0.08779,0.33446,30.91892,37.71240,0.50000,0.43,485.70,587.98,113.40051,152.69000
0.83500,1594.00000,1085.00000,21,092,Puebla,Juan N. M?ndez,0.73523,0.17415,0.30531,0.09514,0.59902,0.00299,0.83103,0.89918,0.60729,0.07487,0.14079,57.18182,100.00000,0.57000,0.51,378.26,453.10,23.33908,139.72000
1.20500,1595.00000,1084.00000,21,169,Puebla,Tepexi de Rodr?guez,0.59136,0.10928,0.36090,0.14603,0.72437,0.00411,0.68301,0.82905,0.54251,0.10500,0.31806,51.91429,76.61064,0.53000,0.46,439.48,537.65,46.19763,152.39999
3.03500,1596.00000,2091.00000,12,058,Guerrero,Teloloapan,0.76873,0.08504,0.23623,0.13823,0.56241,0.00729,0.79136,0.93788,0.97087,0.05827,0.15093,152.93125,62.54310,0.44000,0.49,599.21,501.67,53.91095,231.22999
2.12000,1597.00000,1154.00000,21,156,Puebla,Tehuacán,0.75414,0.21395,0.23946,0.10020,0.43310,0.01482,0.76582,0.96823,0.39350,0.07468,0.20238,56.17308,4.91563,0.56000,0.51,385.91,455.25,416.69022,136.88999
0.61200,1598.00000,1078.00000,21,149,Puebla,Santiago Miahuatlán,0.54322,0.29984,0.31203,0.15324,0.74903,0.01473,0.50140,0.97715,0.81775,0.18314,0.22209,30.88889,20.49267,0.53000,0.46,435.11,530.15,162.32526,150.05999
2.71000,1599.00000,2103.00000,12,016,Guerrero,Coahuayutla de Jos? Mar?a,0.83341,0.15173,0.23837,0.02483,0.31688,0.00131,0.91955,0.94711,0.64271,0.03177,0.08208,280.87500,100.00000,0.46000,0.52,569.98,432.98,6.19924,221.58999
0.69100,1600.00000,366.00000,17,003,Morelos,Axochiapan,0.33403,0.18157,0.35092,0.52193,0.85248,0.06693,0.50791,0.81104,0.52085,0.06349,0.33428,21.12000,23.32435,0.34000,0.21,841.85,1156.44,212.85246,288.98001
1.72500,1601.00000,425.00000,20,002,Oaxaca,Acatlán de P?rez Figueroa,0.60937,0.21684,0.29150,0.26868,0.58576,0.00674,0.83011,0.97533,0.55229,0.12058,0.29927,79.63043,62.62141,0.60000,0.49,338.86,500.47,56.57062,124.19000
1.51400,1602.00000,1357.00000,30,032,Veracruz-Llave,Catemaco,0.58106,0.18546,0.52937,0.30280,0.54074,0.01673,0.86761,0.97230,0.46078,0.12745,0.21735,146.30263,47.92984,0.49000,0.46,510.60,539.09,67.81767,193.19000
2.96500,1603.00000,2466.00000,04,007,Campeche,Palizada,0.40875,0.12162,0.20603,0.35845,0.79362,0.01987,0.50261,1.03938,0.68711,0.18094,0.27908,146.39535,64.98036,0.48000,0.38,510.60,670.01,3.94040,179.80000
0.46100,1604.00000,1445.00000,30,159,Veracruz-Llave,Tehuipango,0.96514,0.11941,0.08324,0.06083,0.40824,0.00131,2.42440,0.44831,0.28154,0.05268,0.05023,105.54054,100.00000,0.63000,0.66,243.61,271.64,187.89636,108.66000
0.29400,1605.00000,1447.00000,30,019,Veracruz-Llave,Astacinga,0.79513,0.09519,0.12157,0.00525,0.77793,0.00223,1.53236,0.91516,0.34661,0.12182,0.10997,97.77778,100.00000,0.63000,0.62,285.89,329.63,132.99546,122.19999
1.08900,1606.00000,2081.00000,12,015,Guerrero,Buenavista de Cu?llar,0.30014,0.10293,0.37873,0.46500,0.73312,0.03088,0.52861,0.76791,0.69502,0.17958,0.45306,61.14286,45.95451,0.34000,0.34,841.85,771.52,41.51731,293.39999
1.60900,1607.00000,1420.00000,30,143,Veracruz-Llave,Santiago Tuxtla,0.57053,0.18704,0.22997,0.24169,0.49006,0.01080,1.00271,0.88284,0.48117,0.10193,0.24236,72.85135,65.66127,0.49000,0.46,495.51,529.60,88.75600,190.63000
0.17300,1608.00000,1126.00000,21,021,Puebla,Atzala,0.62939,0.02544,0.89210,0.33596,0.98333,0.00175,1.22324,1.11667,0.62983,0.12368,0.57500,34.50000,100.00000,0.56000,0.50,405.70,481.01,118.51159,127.31999
0.46600,1609.00000,1073.00000,21,120,Puebla,San Antonio Cañada,0.76099,0.18064,0.57808,0.04515,0.78104,0.00038,1.41906,0.99445,0.39679,0.03437,0.10427,111.66667,100.00000,0.63000,0.58,294.60,366.57,53.60804,107.08999
0.48400,1610.00000,1080.00000,21,061,Puebla,Eloxochitlán,0.95896,0.29412,0.17395,0.00639,0.34798,0.00041,1.39530,0.91052,0.48044,0.08820,0.07471,250.84211,100.00000,0.68000,0.66,224.88,281.94,98.66478,76.09999
0.66400,1611.00000,2093.00000,12,037,Guerrero,Ixcateopan de Cuauht?moc,0.51483,0.04571,0.29854,0.19104,0.90169,0.01762,0.61636,0.96474,0.58620,0.13195,0.18950,135.03846,100.00000,0.36000,0.37,784.94,713.50,33.39931,294.38000
1.09200,1612.00000,2095.00000,12,031,Guerrero,General Canuto A. Neri,0.75596,0.08388,0.20391,0.14457,0.63257,0.01612,0.74740,1.04117,0.88069,0.06979,0.14278,157.60000,100.00000,0.43000,0.47,617.46,512.20,29.79603,231.96000
0.41000,1613.00000,3.00000,30,104,Veracruz-Llave,Mecayapan,0.73839,0.24483,0.38842,0.21244,0.49501,0.00675,0.80665,1.16087,0.43798,0.11629,0.11532,259.14286,49.05325,0.54000,0.54,418.04,426.17,50.33981,155.63999
2.29300,1614.00000,2106.00000,12,073,Guerrero,Zirándaro,0.79635,0.14779,0.12327,0.11041,0.48666,0.00470,0.93880,1.01896,0.58602,0.05915,0.10642,181.65534,85.21411,0.44000,0.50,599.21,489.14,10.88386,229.13000
0.56300,1615.00000,1190.00000,21,082,Puebla,Ixcaquixtla,0.34555,0.16728,0.64177,0.32940,0.94801,0.01193,0.36375,0.50445,0.67278,0.07006,0.64558,16.33333,37.37359,0.44000,0.34,575.71,740.80,65.81481,190.99000
1.21800,1616.00000,1152.00000,21,010,Puebla,Ajalpan,0.84500,0.16183,0.29180,0.04598,0.60304,0.00110,1.55748,0.77806,0.58893,0.08035,0.11118,62.68116,54.23502,0.65000,0.61,266.55,342.27,125.17860,96.52999
0.66700,1617.00000,1376.00000,30,012,Veracruz-Llave,Amatitlán,0.39045,0.04322,0.17534,0.37778,0.78896,0.05329,0.85205,0.83618,0.50409,0.12130,0.19729,67.14815,100.00000,0.44000,0.38,611.30,681.80,53.13185,216.11000
0.71900,1618.00000,1182.00000,21,160,Puebla,Teotlalco,0.35132,0.05445,0.33308,0.39101,0.79064,0.01173,0.74345,0.80914,0.75710,0.12710,0.48549,36.90000,100.00000,0.50000,0.43,480.88,580.60,25.91086,146.42999
1.04900,1619.00000,1043.00000,21,145,Puebla,San Sebastián Tlacotepec,0.88661,0.28786,0.45806,0.09557,0.27496,0.00075,1.06808,1.16648,0.61173,0.05638,0.11008,313.25926,100.00000,0.69000,0.64,234.07,288.51,53.38575,74.59999
1.03600,1620.00000,13.00000,30,209,Veracruz-Llave,Tatahuicapan de Juárez,0.79540,0.23411,0.70098,0.22511,0.82641,0.00290,0.89522,1.15667,0.44598,0.11109,0.17068,317.16000,46.16432,0.55000,0.55,413.89,417.91,42.10995,152.89999
3.96400,1621.00000,4.00000,04,011,Campeche,Candelaria,0.72567,0.26723,0.20812,0.11069,0.31599,0.00415,0.62464,1.05595,0.47356,0.10766,0.19041,475.03247,78.68156,0.55000,0.51,397.67,450.79,6.74531,149.13999
1.03500,1622.00000,1166.00000,21,042,Puebla,Cuayuca de Andrade,0.41270,0.08286,0.31533,0.13900,0.84902,0.00424,0.76582,0.86525,0.56570,0.07919,0.25860,79.96000,100.00000,0.51000,0.44,471.35,567.59,20.90938,153.27999
1.07600,1623.00000,1167.00000,21,147,Puebla,Santa In?s Ahuatempan,0.88418,0.07334,0.05281,0.02453,0.33999,0.00084,0.93013,0.76695,0.63978,0.05523,0.11967,69.85000,36.14202,0.59000,0.56,342.26,402.04,22.21281,126.33000
3.56100,1624.00000,2100.00000,12,022,Guerrero,Coyuca de Catalán,0.76839,0.15920,0.21492,0.12118,0.38885,0.01913,0.90376,0.98557,0.51812,0.06427,0.13431,385.64255,79.63051,0.45000,0.51,587.34,455.38,13.56174,223.11000
1.29500,1625.00000,1188.00000,21,157,Puebla,Tehuitzingo,0.35872,0.07185,0.26700,0.23032,0.79696,0.01384,0.66041,0.78839,0.55084,0.07364,0.32818,52.17143,55.54941,0.49000,0.41,495.51,606.40,25.88623,157.36999
0.94900,1626.00000,1153.00000,21,217,Puebla,Zoquitlán,0.92537,0.14403,0.41994,0.04946,0.49072,0.00031,1.40233,0.69919,0.44363,0.05556,0.11122,146.44681,57.96602,0.66000,0.62,246.07,322.75,77.80830,86.48000
0.73900,1627.00000,1165.00000,21,037,Puebla,Coyotepec,0.29367,0.04526,0.79294,0.50491,0.86711,0.12029,0.53519,0.66557,0.25283,0.06265,0.27237,20.33333,100.00000,0.42000,0.31,649.11,855.77,19.39822,209.80000
2.43300,1628.00000,2079.00000,12,034,Guerrero,Huitzuco de los Figueroa,0.52474,0.12656,0.20721,0.17212,0.78733,0.01817,0.60594,0.95883,0.64164,0.08198,0.27530,103.13793,40.93305,0.37000,0.38,777.13,678.40,26.85277,281.38000
2.95900,1629.00000,1580.00000,27,011,Tabasco,Jonuta,0.51668,0.20759,0.48643,0.46321,0.66592,0.00683,0.57090,1.07254,0.73736,0.13751,0.26828,189.26087,78.39393,0.50000,0.46,485.70,527.09,17.07488,195.52999
0.91800,1630.00000,1164.00000,21,018,Puebla,Atexcal,0.59629,0.11546,0.70617,0.19918,0.76745,0.00314,0.54040,1.00805,0.48019,0.04174,0.29308,94.30769,100.00000,0.50000,0.43,480.88,587.70,11.12917,169.55999
0.64700,1631.00000,1181.00000,21,073,Puebla,Huehuetlán el Chico,0.53888,0.16897,0.04480,0.07075,0.40083,0.00000,0.72315,1.06982,0.69645,0.11426,0.33086,61.46154,13.16962,0.58000,0.55,359.82,413.86,70.64845,117.19999
2.29600,1632.00000,1180.00000,21,047,Puebla,Chiautla,0.43089,0.13476,0.23083,0.18897,0.72716,0.00704,0.69135,0.71777,0.52911,0.11550,0.31679,64.76923,31.25917,0.50000,0.43,485.70,584.47,26.14940,153.41999
1.61100,1633.00000,1579.00000,27,014,Tabasco,Para?so,0.14745,0.08156,0.55855,0.84340,0.91950,0.05740,0.27135,0.83179,0.79083,0.14500,0.60646,37.69048,59.80442,0.41000,0.33,642.65,771.51,176.46754,234.00999
0.82600,1634.00000,14.00000,30,208,Veracruz-Llave,Carlos A. Carrillo,0.40253,0.09349,0.04018,0.45717,0.55309,0.07443,0.82586,0.97607,0.46163,0.13084,0.18964,90.15217,22.96789,0.44000,0.40,605.22,669.59,91.30969,210.80999
1.72100,1635.00000,2094.00000,12,007,Guerrero,Arcelia,0.80354,0.14178,0.24362,0.10203,0.59428,0.00399,0.74078,0.98188,0.92786,0.11922,0.20429,154.00000,50.89890,0.44000,0.49,599.21,494.48,42.69468,224.53999
1.37400,1636.00000,1178.00000,21,087,Puebla,Jolalpan,0.82573,0.04966,0.12725,0.05338,0.34631,0.01016,0.77088,0.81443,0.47996,0.03883,0.15283,134.12000,46.55145,0.58000,0.56,349.19,399.42,20.90019,119.83999
1.80400,1637.00000,1417.00000,30,045,Veracruz-Llave,Cosamaloapan de Carpio,0.42534,0.13582,0.17529,0.39281,0.67475,0.02926,0.72912,0.77254,0.39776,0.10756,0.25667,44.75000,29.29778,0.44000,0.37,599.21,693.55,105.50830,211.13999
2.09600,1638.00000,2080.00000,12,035,Guerrero,Iguala de la Independenci,0.53135,0.36490,0.19778,0.34556,0.67455,0.07304,0.56838,0.65992,0.47787,0.15044,0.37139,33.14000,10.73814,0.35000,0.36,825.19,719.03,218.04337,285.89001
1.71400,1639.00000,1589.00000,27,005,Tabasco,Comalcalco,0.27707,0.10758,0.38251,0.73733,0.90741,0.02419,0.43904,1.07776,0.75974,0.15266,0.47308,51.09910,57.46096,0.46000,0.38,547.64,644.53,212.21246,206.05999
1.50600,1640.00000,1148.00000,21,209,Puebla,Zapotitlán,0.75442,0.21187,0.43193,0.08368,0.55640,0.00676,0.72753,1.03584,0.53265,0.07711,0.16121,103.29630,69.25843,0.56000,0.50,393.70,470.11,20.38385,144.89999
1.23300,1641.00000,1418.00000,30,207,Veracruz-Llave,Tres Valles,0.36243,0.11679,0.21715,0.55059,0.70490,0.02822,0.56624,0.89699,0.48983,0.11120,0.33578,51.43333,46.22413,0.44000,0.37,587.34,687.08,82.01151,201.25000
1.60200,1642.00000,1401.00000,30,149,Veracruz-Llave,Soteapan,0.80138,0.40537,0.44202,0.11421,0.50279,0.00127,1.22011,0.74291,0.34620,0.09563,0.09963,93.35897,43.64768,0.59000,0.56,342.26,386.92,58.15421,133.33000
0.69900,1643.00000,2098.00000,12,050,Guerrero,Pungarabato,0.32703,0.25198,0.42144,0.53602,0.91796,0.17612,0.53209,0.77418,0.66606,0.15770,0.38515,36.94737,24.43005,0.29000,0.28,997.85,869.11,267.62596,316.42999
2.85700,1644.00000,1591.00000,27,002,Tabasco,Cárdenas,0.34374,0.14551,0.25013,0.59025,0.76570,0.03207,0.44946,1.03931,0.65280,0.15882,0.38973,68.72263,37.19996,0.50000,0.43,490.58,579.34,106.71416,192.05000
1.19600,1645.00000,1585.00000,27,010,Tabasco,Jalpa de M?ndez,0.22005,0.13962,0.35909,0.68702,0.86838,0.01987,0.42610,0.90777,0.59489,0.16351,0.60162,53.84211,62.53164,0.46000,0.37,553.14,658.90,185.25392,206.63000
0.31200,1646.00000,1155.00000,21,013,Puebla,Altepexi,0.57768,0.18733,0.56975,0.19649,0.72487,0.00000,0.91045,1.30527,0.30439,0.11511,0.12126,12.37500,3.56714,0.56000,0.50,393.70,490.89,361.94844,126.23000
1.06200,1647.00000,395.00000,20,406,Oaxaca,Santa Mar?a Chilchotla,0.86423,0.18657,0.18475,0.04154,0.71017,0.00119,1.27421,1.09595,0.44841,0.08297,0.12975,292.18627,100.00000,0.68000,0.61,241.19,346.92,65.36410,91.08000
0.55300,1648.00000,1143.00000,21,124,Puebla,San Gabriel Chilac,0.72188,0.28367,0.43750,0.22103,0.70800,0.00758,1.15475,0.94520,0.49441,0.16345,0.17948,15.25000,17.95042,0.58000,0.51,367.08,454.23,126.73135,122.18000
0.60500,1649.00000,1156.00000,21,190,Puebla,Totoltepec de Guerrero,0.40528,0.13972,0.47130,0.07448,0.78300,0.00092,0.37403,0.91234,0.24436,0.12336,0.25718,135.50000,100.00000,0.45000,0.37,575.71,703.97,7.84936,188.88999
2.18900,1650.00000,390.00000,20,278,Oaxaca,San Miguel Soyaltepec,0.67834,0.34951,0.40912,0.19613,0.73396,0.01194,0.85450,0.80144,0.65675,0.11432,0.30533,90.56000,78.63803,0.64000,0.52,303.57,451.39,53.82827,109.30999
0.93700,1651.00000,1146.00000,21,036,Puebla,Coyomeapan,0.92229,0.19966,0.48944,0.07086,0.52138,0.00312,1.27138,0.76047,0.59638,0.04647,0.05530,189.62857,100.00000,0.65000,0.61,263.91,339.41,56.74781,94.56999
1.38400,1652.00000,1159.00000,21,003,Puebla,Acatlán,0.35368,0.10927,0.25661,0.32611,0.66060,0.01956,0.64613,0.79414,0.53982,0.10392,0.27546,51.92308,48.92564,0.50000,0.43,485.70,584.10,55.59277,154.75000
0.41100,1653.00000,1144.00000,21,214,Puebla,Zinacatepec,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,-9999.00,-9999.00,0.00000,-9999.00000
2.40200,1654.00000,1411.00000,30,077,Veracruz-Llave,Isla,0.37950,0.07992,0.14032,0.38726,0.62307,0.03446,0.68207,1.01386,0.58678,0.13444,0.26417,85.80992,38.12650,0.46000,0.41,553.14,618.03,41.73845,196.33000
1.77000,1655.00000,1416.00000,30,169,Veracruz-Llave,Jos? Azueta,0.42708,0.08374,0.05491,0.35891,0.51649,0.01894,0.78629,1.12309,0.48175,0.08685,0.23509,91.74390,61.40129,0.49000,0.44,510.60,565.92,44.52329,185.07000
1.11200,1656.00000,2102.00000,12,067,Guerrero,Tlapehuala,0.55298,0.26932,0.18348,0.22535,0.69512,0.00675,2.64235,2.24593,1.43740,0.19203,0.30988,34.90000,50.03748,0.39000,0.44,675.60,556.78,79.76314,230.99000
0.96700,1657.00000,1393.00000,30,122,Veracruz-Llave,Pajapan,0.70849,0.23490,0.19248,0.20884,0.72312,0.00191,0.88865,0.80762,0.44087,0.09815,0.16375,86.17647,48.09893,0.52000,0.50,443.91,490.98,45.91706,165.58999
0.83000,1658.00000,1145.00000,21,035,Puebla,Coxcatlán,0.66737,0.18192,0.40638,0.29139,0.66843,0.01911,0.80433,0.66525,0.66233,0.07386,0.23284,53.59375,49.42756,0.57000,0.50,382.07,480.48,78.59138,127.62000
1.17500,1659.00000,1583.00000,27,013,Tabasco,Nacajuca,0.20561,0.23760,0.52281,0.74655,0.81770,0.02898,0.60797,0.69891,0.53350,0.15426,0.57941,49.67742,58.31797,0.47000,0.38,536.78,648.78,152.88447,198.30000
3.24400,1660.00000,1587.00000,27,004,Tabasco,Centro,0.18732,0.16317,0.53093,0.77331,0.87810,0.05652,0.40587,0.88870,0.66542,0.14711,0.60515,62.27717,19.44810,0.42000,0.34,629.92,748.51,304.90485,226.82000
0.47900,1661.00000,1158.00000,21,196,Puebla,Xayacatlán de Bravo,0.20600,0.10439,0.67942,0.39944,0.93453,0.00340,0.54620,0.72476,0.43164,0.10876,0.37114,90.28571,100.00000,0.47000,0.38,536.78,677.11,29.82652,158.83000
1.01100,1662.00000,1412.00000,30,054,Veracruz-Llave,Chacaltianguis,0.33509,0.12446,0.15315,0.42350,0.52857,0.01575,0.68410,0.98201,0.40847,0.10603,0.32082,89.37143,65.92788,0.46000,0.40,558.70,630.50,40.75690,198.99000
2.19800,1663.00000,2086.00000,12,059,Guerrero,Tepecoacuilco de Trujano,0.49755,0.26230,0.36724,0.31011,0.80932,0.05333,0.66181,0.66529,0.59232,0.07607,0.34644,63.78378,72.02802,0.36000,0.37,784.94,686.82,36.77819,275.38000
0.90500,1664.00000,1147.00000,21,129,Puebla,San Jos? Miahuatlán,0.46573,0.08534,0.81152,0.51212,0.93184,0.00634,0.58888,1.00753,0.56614,0.10021,0.72174,48.00000,37.58229,0.54000,0.46,435.11,544.08,34.37011,130.71000
2.04000,1665.00000,1398.00000,30,073,Veracruz-Llave,Hueyapan de Ocampo,0.60700,0.22745,0.33642,0.20612,0.62068,0.00774,0.84851,0.96137,0.43713,0.10065,0.24561,80.84746,64.08594,0.52000,0.49,452.86,497.08,56.09634,168.83999
1.03400,1666.00000,1179.00000,21,032,Puebla,Cohetzala,0.40254,0.05557,0.13402,0.14106,0.89755,0.00148,0.59353,0.83813,0.66852,0.06113,0.53595,99.75000,100.00000,0.50000,0.43,480.88,571.09,7.94422,150.00000
1.13400,1667.00000,1402.00000,30,104,Veracruz-Llave,Mecayapan,0.73839,0.24483,0.38842,0.21244,0.49501,0.00675,0.80665,1.16087,0.43798,0.11629,0.11532,259.14286,49.05325,0.54000,0.54,418.04,426.17,50.33981,155.63999
1.71100,1668.00000,2107.00000,12,017,Guerrero,Cocula,0.50989,0.14304,0.53151,0.35202,0.82940,0.03065,0.57572,0.84151,0.67877,0.10320,0.23769,158.36000,49.00421,0.35000,0.37,825.19,691.29,35.02841,284.60998
1.54800,1669.00000,2092.00000,12,026,Guerrero,Cuetzala del Progreso,0.63816,0.16875,0.17289,0.14797,0.89156,0.01482,0.63456,1.26664,0.72187,0.11128,0.13758,232.31250,100.00000,0.39000,0.43,689.26,575.73,26.63028,257.41000
2.51100,1670.00000,388.00000,20,184,Oaxaca,San Juan Bautista Tuxtepe,0.41518,0.13214,0.33805,0.37566,0.70593,0.04220,0.59712,0.88922,0.55576,0.13933,0.36504,55.83333,32.90644,0.53000,0.40,435.11,650.01,161.64078,152.05000
0.33500,1671.00000,393.00000,20,169,Oaxaca,San Jos? Independencia,0.91525,0.29251,0.04584,0.20603,0.48452,0.00106,1.09962,0.92273,0.45504,0.09623,0.13531,288.54545,100.00000,0.67000,0.61,248.53,346.98,86.07313,90.73999
0.48400,1672.00000,1161.00000,21,009,Puebla,Ahuehuetitla,0.25424,0.09246,0.10051,0.52775,0.81240,0.00884,0.67348,0.73663,0.61863,0.07039,0.30143,64.66667,100.00000,0.47000,0.40,542.19,654.64,40.01884,168.97999
0.12400,1673.00000,1177.00000,21,073,Puebla,Huehuetlán el Chico,0.53888,0.16897,0.04480,0.07075,0.40083,0.00000,0.72315,1.06982,0.69645,0.11426,0.33086,61.46154,13.16962,0.58000,0.55,359.82,413.86,70.64845,117.19999
1.09200,1674.00000,434.00000,20,459,Oaxaca,Santiago Chazumba,0.34517,0.08902,0.47127,0.17278,0.76052,0.01617,0.46311,1.07983,0.49384,0.05047,0.29269,149.03704,100.00000,0.47000,0.37,531.45,726.78,12.59923,212.69000
0.73500,1675.00000,1174.00000,21,024,Puebla,Axutla,0.41723,0.08232,0.30006,0.30072,0.65812,0.03610,0.57932,0.55711,0.47600,0.04326,0.20300,142.20000,100.00000,0.43000,0.37,623.65,740.90,6.85714,194.96000
0.71900,1676.00000,1157.00000,21,127,Puebla,San Jer?nimo Xayacatlán,0.33781,0.10408,0.53578,0.20865,0.80773,0.00060,0.56552,0.98720,0.42305,0.07146,0.25519,69.87500,100.00000,0.52000,0.43,462.01,581.28,31.36713,144.83999
2.89600,1677.00000,2099.00000,12,003,Guerrero,Ajuchitlán del Progreso,0.80884,0.19877,0.40796,0.07640,0.46732,0.00436,0.87943,1.05042,0.57769,0.10215,0.16502,419.88571,63.19488,0.47000,0.56,531.45,403.05,21.41201,201.72999
0.10000,1678.00000,1176.00000,21,047,Puebla,Chiautla,0.43089,0.13476,0.23083,0.18897,0.72716,0.00704,0.69135,0.71777,0.52911,0.11550,0.31679,64.76923,31.25917,0.50000,0.43,485.70,584.47,26.14940,153.41999
0.54100,1679.00000,1160.00000,21,059,Puebla,Chinantla,0.43409,0.16306,0.40396,0.20410,0.65109,0.04466,0.73653,0.49590,0.65346,0.05471,0.19304,98.33333,100.00000,0.53000,0.47,439.48,518.95,30.95301,145.94000
1.65600,1680.00000,2078.00000,12,008,Guerrero,Atenango del R?o,0.72677,0.18046,0.16535,0.08420,0.77567,0.01855,0.87116,0.87579,0.62874,0.07905,0.12129,108.11765,69.39087,0.42000,0.46,649.11,539.71,15.06661,240.88999
1.26100,1681.00000,1150.00000,21,027,Puebla,Caltepec,0.76891,0.10488,0.30577,0.06831,0.53997,0.00040,0.52183,1.20175,0.34084,0.06890,0.17630,128.89189,100.00000,0.52000,0.46,452.86,543.92,13.23621,167.33000
0.41900,1682.00000,1414.00000,30,190,Veracruz-Llave,Tuxtilla,0.47092,0.01442,0.28617,0.54510,0.47516,0.09295,0.73157,0.86698,0.24531,0.04487,0.41220,37.00000,100.00000,0.42000,0.36,649.11,759.46,48.55724,230.11000
2.44400,1683.00000,1936.00000,16,052,Michoacán de Ocampo,Lázaro Cárdenas,0.51414,0.16617,0.31803,0.24597,0.58305,0.03406,0.66350,0.68718,0.42040,0.13651,0.32597,102.08451,8.12975,0.44000,0.36,599.21,754.10,145.96941,185.64999
0.66800,1684.00000,1413.00000,30,176,Veracruz-Llave,Tlacojalpan,0.67958,0.24977,0.05741,0.18678,0.44901,0.00488,0.80674,0.73492,0.27084,0.06483,0.17110,35.30000,13.76562,0.48000,0.41,536.78,615.77,45.85181,206.00000
2.53100,1685.00000,2105.00000,12,068,Guerrero,La Uni?n de Isidoro Monte,0.58756,0.18114,0.22071,0.10881,0.51509,0.01044,0.78512,0.81326,0.77216,0.09877,0.15159,137.99107,76.63565,0.40000,0.46,689.26,554.94,15.06217,256.79998
1.94500,1686.00000,2096.00000,12,006,Guerrero,Apaxtla,0.63719,0.10990,0.22047,0.17669,0.57858,0.00256,0.76214,1.10980,0.72116,0.07810,0.11925,196.93548,46.36391,0.44000,0.49,611.30,505.64,21.14156,226.88999
0.18700,1687.00000,491.00000,20,354,Oaxaca,Santa Ana Ateixtlahuaca,0.96829,0.33934,0.26690,0.00244,0.31870,0.00000,1.34451,0.87950,0.17471,0.03659,0.09350,316.60000,100.00000,0.63000,0.55,285.89,405.89,29.65307,124.08999
0.31600,1688.00000,394.00000,20,029,Oaxaca,Eloxochitlán de Flores Ma,0.91366,0.22754,0.42968,0.06705,0.49480,0.00046,1.51365,0.85808,0.24946,0.05843,0.06904,172.44000,100.00000,0.66000,0.56,251.03,378.29,118.25538,105.37999
0.16500,1689.00000,1151.00000,20,228,Oaxaca,San Lorenzo Cuaunecuiltit,0.95420,0.21374,0.64885,0.05344,0.93130,0.00000,1.58015,1.35878,0.33588,0.18321,0.09160,264.00000,100.00000,0.68000,0.61,246.07,348.97,75.39881,104.08999
0.86100,1690.00000,1175.00000,21,056,Puebla,Chila de la Sal,0.18271,0.09817,0.62741,0.39950,0.86535,0.08488,0.56687,0.88182,0.47666,0.09760,0.40516,58.50000,100.00000,0.46000,0.38,553.14,680.86,14.02865,168.13000
0.80800,1691.00000,391.00000,20,171,Oaxaca,San Jos? Tenango,0.94048,0.20986,0.09345,0.03644,0.50464,0.00165,1.33290,0.92198,0.33290,0.07389,0.12137,261.16058,100.00000,0.68000,0.60,234.07,350.44,88.17005,91.48000
0.55500,1692.00000,389.00000,20,309,Oaxaca,San Pedro Ixcatlán,0.94250,0.43051,0.16596,0.13472,0.50901,0.00035,1.03410,0.91749,0.55081,0.08967,0.14827,112.20000,71.40225,0.69000,0.61,236.41,349.02,100.16615,89.38999
0.23000,1693.00000,426.00000,20,490,Oaxaca,Santiago Texcalcingo,0.75102,0.13469,0.40472,0.04743,0.81519,0.00570,1.11763,1.17791,0.32723,0.05347,0.02490,131.57143,100.00000,0.64000,0.55,280.23,418.04,120.01416,118.48000
1.54100,1694.00000,1584.00000,27,006,Tabasco,Cunduacán,0.25780,0.11486,0.24906,0.81180,0.88568,0.02626,0.40125,0.98654,0.68493,0.16839,0.50292,47.68468,68.37294,0.45000,0.37,569.98,682.53,170.78806,211.97999
0.16600,1695.00000,428.00000,20,142,Oaxaca,San Francisco Huehuetlán,0.81599,0.13801,0.59341,0.24546,0.93772,0.00000,1.44785,0.90357,0.23038,0.07045,0.10906,214.20000,100.00000,0.60000,0.49,335.50,501.29,114.95971,135.02000
1.51900,1696.00000,423.00000,20,232,Oaxaca,San Lucas Ojitlán,0.77837,0.29241,0.11300,0.10493,0.56643,0.00137,0.77154,1.17636,0.92145,0.12446,0.22545,65.46552,71.50810,0.71000,0.62,234.07,343.60,34.65407,87.23000
